text,category
"७ चितवन, कात्तिक । चितवनका ग्राहकवर्गहरुले फोर्स मोटर्सका गाडीहरु खरिद बिक्रि वितरण सुरु भएको छ । भरतपुर-९ मिलनचोकमा भारतीय मोटर कम्पनीका फोर्स ब्राण्डका गाडीहरु बिक्रि एक समारोहकाबीच उवासंघ चितवनका अध्यक्ष राजन गौतम र ईन्टरकन्टीनेन्टल काठमाण्डौका अध्यक्ष ध्रुव थापाले संयुक्त रुपमा अत्याधुनिक शोरुमको रिबन काटेर उद्घाटन गरेका थिए ।
यहाँ ग्राहकहरुको चाहानालाई मध्यनजर गर्दै रेयन मोटर्स प्रालिले बिक्रि तथा खरिद सुरु गरेको हो ।
कार्यक्रममा बोल्दै आयाम ईन्टरकन्टीनेन्टल काठमाण्डौका अध्यक्ष ध्रुव थापाले चितवनको व्यवसाय र कृषी उपजलाई प्रबर्द्धन गर्ने हेतुले नै फोर्स कम्पनीका गाडिको विक्रिवितरण चितवनबाट पनि सुरु भएको बताए ।
फोर्स मोर्टसका बारेमा जानकारी दिँदै आयाम ईन्टरकन्टीनेन्टलका प्रबन्ध निर्देशक राजन लम्सालले किसानका लागी बलबान ट्याक्टर, सामान ढुवानीका लागी फोर्स गुर्खा र ट्रयाक्स कार्गो किङग तथा यात्रुका लागी १४ सिट क्षमताको ट्रयाक्स क्रुजर जिप बजारमा आएको बताए ।
भारतमा निर्मित फोर्स कम्पनीका गाडिहरु आयाम इन्टरकन्टीनेन्टल प्रालीले दुई बर्षदेखि नेपालमा बिक्री वितरण गर्दै आएको छ ।
रेयन मोटर्सका अध्यक्ष यज्ञ प्रसाद पौडेलको अध्यक्षतामा भएको कार्यक्रममा आयाम ईन्टरकन्टीनेन्टल प्रालीका म्यानेजर ईन्जीनीयर राजन सिल्पकारको स्वागत मन्तव्य रहेको थियो ।
विश्व प्रसिद्ध मार्सिडीज लाइसेन्स इन्जीन तथा गीयर बक्स सहित जडात, अधिकतमा ग्राउण्ड क्ल्ियरेन्स, सबैभन्दा लामो काग्रो होल्ड भएका गाडीहरु उपलब्ध छन् ।
चितवनका लागि आधिकारीक बिक्रेताका रुपमा लोकपि्रय फोर्स मोटर्सहरु चितवनमा बिक्रि सुरु हुन लागेको रेयन मोटर्स प्रालिका प्रबन्ध निर्देशक राजन लम्सालले जानकारी दिए ।
ट्रयाक्स काग्रो किङ, ट्रम ४०, बलवान ट्याक्टर, ट्रयाक्स क्रुसिएर, फोर्स गोर्खा, ट्रयाक्स गामा लगायतका गाडीहरु उपलब्ध हुनेछन् । फाइनान्स सुविधासहित नयाँ गाडी खरिद गर्न सकिने छ ।
नयाँ प्रविधि र अत्याधुनिक सुविधासहितको जिप, ट्याक्टर, पिकअप भ्यानहरु सुपथ मूल्यमा चितवनमै उपलब्ध गराईएको छ ।",automobiles
"११ कात्तिक, काठमाडौं । चालु आर्थिक वर्ष २०७३/७४ को तीन महिनामै ८५ हजार मोटरसाइकल अायात भएको छ ।
यो सख्या विगतको वर्षको भन्दा झण्डै ३० प्रतिशतले बढी हो । गत आर्थिक वर्ष २०७२/७३ मा भने भारतीय नाकाबन्दीका कारण सवारी आयातमा केही कमी आएको थियो ।
आर्थिक वर्ष सुरु भएलगत्तै विभिन्न आकर्षक अफर तथा छुट सुविधा सहित सञ्चालन गरीएको नाडा अटो शो र दशै तथा तिहारमा सवारी साधन खरिद बिक्री बढी हुने हुँदा पनि आयात हृवातै बढेको भन्सार विभागले जनाएको छ । भारतसहित तस्रो मुलुकबाट नेपालमा मोटरसाइकल अायात हुन्छ ।
भन्सार विभागकाअनुसार साउन, भदौ र असोजमा मात्रै नेपालले ८५ हजार ३ सय ९१ वटा मोटरसाइकल आयात गरेको छ । यसैगरी विद्युतीय बाइक ४ सय २३ वटा आयात भएको छ । नेपालले भारत तथा तेस्रो मुलुकबाट ८ हजार ४९ वटा कार, जिप तथा भ्यान आयात गरेको छ ।
सार्वजनिक सवारी साधनको रुपमा प्रयोग हुने सवारी साधनको संख्या भने अति नै न्यून रहेको छ । तीन महिनामा १ सय ७२ वटा बस आयात भएको छ । त्यस्तै मिनिबस १ सय ४८, माइक्रोबस १ सय ३५ वटा भित्रिएको भन्सार कार्यालले जनाएको छ ।
यसैगरी सिङ्गल पिकअप भ्यान १ हजार १ सय ९६ वटा, डब्ल पिकअप भ्यान ७४ वटा, डेलिभरी भ्यान ३ सय ३१ वटा र विद्युतीय कार ४० वटा आयात भएको भन्सार विभागले जनाएको छ ।
यस्तै टेम्पो १४ सय ८८ वटा र विद्युतीय अटो रिक्सा २० हजार ५ सय २२ वटा नेपाल भित्रिएका छन् । यसैगरी तीन महिनामा डोजर, क्रेन र एक्साभेटर ८ सय ६१ वटा नेपाल भित्रिएका छन् ।
किसानले माग गर्ने कृषि हाते टयाक्टर ६ हजार १ सय १७ सहित कुल ७ हजार ४ सय ६५ वटा टयाक्टर आयात भएका छन् । यसैगरी एम्बुलेन्स तथा शव बाहन २६ वटा आयात भएका भन्सार विभागले जनाएको छ ।",automobiles
"१३ कात्तिक, काठमाडौं । अग्नि इन्कर्पोरेट प्रालिले महिन्द्रा “उदय” योजनाअन्तर्गत सेवाग्राहीले विभिन्न सेवा सुविधा विशेष सर्भिसिङ र अन्य सेवाहरुबाट लाभान्वित भएका छन् ।
आˆना हरेक सेवाग्राहीकोे सपनाको कदर गर्दै ति सपनालाई पूरा गर्ने उद्देश्यअनुरुप “उदय” नामक यो योजना लागू गरिँदै आएको कम्पनीले जनाएको छ ।
महिन्द्राले ल्याएको योजनामा सहभागी ग्राहकहरुका लागि सदस्यता कार्ड प्रदान गरिएको छ । ग्राहकहरुले अग्नि डिलरहरुबाट विभिन्न सुविधाहरुको लाभ प्राप्त गर्दै आएका छन् ।
उदय योजनाले मुख्यगरी २ लाखको निःशुल्क दुर्घटना जीवन बीमा, एसएलसीमा उत्कृष्ट २५ छात्र-छात्रालाई २५ हजारको छात्रवृत्ति, स्पेर्यस पार्ट्स र लुबि्रकेन्टमा १५ प्रतिशत छुट रथप एक फ्री सर्भिस, २ सयको मोबाइल रिचार्ज कार्ड, परिवारका सदस्यहरुका लागि महिन्द्रा सर्भिस क्याम्पमा ग्राहयता प्रदान गर्नुका साथै अन्य वाषिर्क लाभदायक कार्यक्रमहरु सञ्चालन गर्दै आइरहेको छ ।
साथै नेपालकै नम्बर एक मल्टी युटिलिटी गाडीको बिक्रेताको रुपमा रहेको अग्नि इन्कर्पोरेटेड, महिन्द्राले दीपावलीको शुभअवसरमा नेपाली बाटोहरुमा सहज र सरल रुपमा गुडाउन सकिने बिगकार्गो बक्स, बिग पेलोड, बिगपावर र बिगकम्र्फटेबल क्यबिन सहितको नेपाली बजारमा ल्याएको छ ।",automobiles
"१२ पुस, काठमाडाैं। वातावरण मैत्री सवारी साधनको अधिकतम प्रयोगमा प्रोत्साहनसम्बन्धी कानूनी प्रक्रिया र नीतिगत व्यवस्था मिलाउन व्यवस्थापिका–संसद्को वातावरण संरक्षण समितिले भौतिक पूर्वाधार तथा यातायात मन्त्रालयलाई निर्देशन दिएको छ ।
समितिको अाइतबारको बैठकले सवारी तथा यातायात व्यवस्था सम्बन्धी ऐन २०४९ को दफा ३९ (२) को प्रतिबन्धात्मक व्यवस्थामा आवश्यक परिमार्जन गरी सरकारले अध्ययन गरिसकेको नीति कार्यान्वयन गर्न उक्त ऐनको दफा ३९ (२) को प्रतिबन्धात्मक वाक्यांश आवश्यक परिमार्जन गर्ने कार्य तत्काल अघि बढाउन निर्देशन दिएको हो ।
ऐनको दफा ३९ को प्रतिबन्धात्मक व्यवस्था सवारी निर्माता कम्पनीले सवारीको बनोट सम्बन्धमा निर्धारित गरेको विस्तृत विवरण (स्पेसिफिकेसन) मा परिवर्तन गर्ने गरी स्वीकृति नदिँदा सवारी साधनलाई वातावरणमैत्री सवारी साधनको रुपमा परिवर्तन गर्न बाधा परेको थियो ।
वातावरणमैत्री सवारी तथा यातायात नीति २०७१ को दफा १५ बमोजिम आवश्यक कार्यनीति वा कार्यविधि बनाई कार्यान्वयन गर्नुपर्ने र सोही नीतिको दफा १५ (२) बमोजिम अन्य ऐन, नियम तथा नीतिहरु एक वर्षभित्र संशोधन परिमार्जन गर्नुपर्ने व्यवस्था छ । सो नीति बमोजिम संस्थागत संरचनाहरु पूर्णरुपमा निर्माण नभएकाले तीन महिनाभित्र आवश्यक प्रक्रिया पूरा गरी गठन कार्य सम्पन्न गर्न पनि समितिले निर्देशन दिएको छ ।
भौतिक पूर्वाधार तथा यातायात मन्त्रालय, उद्योग मन्त्रालय, जनसंख्या तथा वातावरण मन्त्रालय र अर्थ मन्त्रालयले वातावरणमैत्री विद्युतीय सवारी साधनलाई प्रोत्साहन दिने, विद्युतीय २ वा ४ पाङग्रे सवारी साधन आयात गर्ने एवम् स्वदेशमा उत्पादन गर्न प्रोत्साहन गरी आवश्यक रुट परमिटको व्यवस्था मिलाउन आग्रह गरिएको समितिद्वारा जारी विज्ञप्तिमा उल्लेख छ ।
यस्तै समितिले मन्त्रिपरिषद्को निर्णय बमोजिम जनतालाई प्रत्यक्ष सुविधान दिने विद्युतीय सवारी साधान ट्रलीबस, ट्राम मानोरेल, केबलकार, रोपवे र रेललाई योजनाबद्ध रुपमा अध्ययन गराई निर्माण गर्ने तथा स्वदेशी एवम् विदेशी लगानी जुटाउने कार्य प्रारम्भ गर्न पनि दिर्नेशन दिइएको छ ।
मन्त्रिपरिषद्को निर्णय बमोजिम २ वा ४ पाङग्रे विद्युतीय सवारी साधन विभिन्न मन्त्रालय एवम् सरकारी निकायहरुलाई खरिद गर्न प्रोत्साहन गर्न निर्देशन दिने व्यवस्था मिलाउन तथा वातावरण मन्त्रालयले शहरी क्षेत्रमा समेत सोलार जडानमा जनतालाई थप प्रोत्साहन गर्ने नीतिगत व्यवस्था गर्न निर्देशन समेत दिएको छ ।
बैठकमा बोल्ने अधिकांश सदस्यले वर्तमान संकट मात्र नभई विकासोन्मुख मुलुकको उदाहरण समेतलाई मध्यनजर गरी वातावरणमैत्री विद्युतीय सवारी साधनको प्रयोग बढाउन समिति मार्फत सरकारको ध्यानाकर्षण गराए ।
ऐन परिमार्जन र अध्ययनका नाममा लामो समय खर्चेर काम नगर्ने परिपार्टी रहेकोप्रति आलोचना गर्दै उनीहरुले वातावरणमैत्री सवारी साधनको प्रयोग सम्बन्धमा आवश्यक प्रक्रियालाई तत्काल अघि बढाउन आग्रह गरे ।
बैठकमा उद्योगमन्त्री सोमप्रसाद पाण्डेले वातावरणमैत्री सवारी साधन प्रयोगमा ल्याउन केही ऐन बाधा भएकाले सोको परिमार्जन गरी प्रक्रिया अघि बढाउन आग्रह गर्दै त्यसका लागि सरकारको तर्फबाट आवश्यक सहयोग गर्ने बताए ।
उहाँले विद्युतीय सवारी साधनलाई अहिलेको नाकाबन्दीसँग मात्रै नजोडी संसारको विकास र प्रविधि विस्तारलाई ध्यानमा राखी दिर्घकालीन नीति बनाउन जरुरी रहेको खाँचो औंल्याए ।
वातावरण तथा जनसंख्यामन्त्री विश्वेन्द्र पासवानले वातावरणमैत्री सवारी साधनको प्रयोगलाई बढाउ मन्त्रालयले सक्दो सहयोग गर्ने बताए ।
राष्ट्रिय योजना आयोगका उपाध्यक्ष डा युवराज खतिवडाले वातावरणमैत्री विकास योजना अघि बढाउन आयोग लागि परेको जानकारी दिए ।
भौतिक पूर्वाधार तथा यातायात मन्त्रालयका सहसचिव रवीन्द्रराज श्रेष्ठले वातावरणमैत्री सवारी साधनको प्रयोग र प्रोत्साहनका लागि मन्त्रालय लागि परेको बताए ।
रेल विभागका महानिर्देशक अनन्त आचार्यले उपत्यकाको सवारी व्यवस्थापनका लागि साना सवारीको नियन्त्रण गरी ठूला सवारी साधनको प्रयोग बढाईनुपर्ने खाँचो औंल्याए ।  रासस",automobiles
"१७ कात्तिक, काठमाडौं । नेपालको पुर्वी क्षेत्रमा सगरमाथा यातयात प्रालिले अशोक ले-लैण्ड कम्पनीका सुविधा सम्पन्न बसहरु सञ्चालनमा ल्याएको छ । सरकारले दिएको ९५ प्रतिशत छुट सुविधामा बस भित्रिएको हो ।
४० सिट क्षमताका बसमा निःशुल्क वाइफाई सुविधा, कुन ठाँउ आइपुग्यो लगायत जानकारी भएको डिजिटल डिस्प्ले, विभिन्न प्रकारका गेमहरु, म्युजिक भिडियोहरु, हास्य कार्यक्रमहरु निःशुल्क हेर्न मिल्ने ब्यवस्था गरिएको छ ।
सिसिटिभी जडान गरिएकोले पकेट मार्ने तथा गैरकानूनी कार्य गर्नेलाई सजिलै पक्राउ गरेर कारवाही गर्न सकिने छ ।
महिला, बृद्व, अपाङ्ग, विद्यार्थिलाई छुट्टै सिटको ब्यवस्था गरी टिकटमा ५० प्रतिशत छुट दिइएको छ ।
निजी क्षेत्रका १० जना ब्यवसायीहरुको पहलमा नेपालमा नै पहिलोपटक सरकारले ब्यवस्था गरेको नियमअनुसार छुटमा बसहरु आयात गरिएको जानकारी कम्पनीका अध्यक्ष खगेन्द्र उप्रतीले उद्घाटन कार्यक्रममा दिए ।
अशोक ललैण्डले भारतमा रहेको फेक्ट्रमा नै सबै बसको बडीसमेत बनाई नेपालमा पठाएको हो । केहि समय अघिमात्र यस्तै प्रकारको सेवा सुविधा भएका बसहरु साझा यातयातले काठमाडांैमा सञ्चालन गर्ने तयारी गरेको छ ।",automobiles
"२९ कात्तिक, काठमाडौं । एमएडब्लु अर्थमुभर्सले नेपालमै पहिलो पटक भू-उपग्रहका माध्यमबाट मेसिनको निगरानी तथा हेरचाह गर्ने अत्याधुनिक प्रविधि ‘जेसीबी लाइभलिंक’ सार्वजनिक गरेको छ ।
‘जेसीबी लाइभलिंक’ मार्फत ‘टेलिम्याटिक सिस्टमका माध्यमबाट जेसीबी मेसिनको टाढाबाटै निगरानी राख्न सक्ने कम्पनीले जनाएको छ । राजधानीमा आयोजित एक कार्यक्रम बीच कम्पनीका प्रमुख विष्णु अग्रवालले नयाँ प्रविधिको प्रविधिको सुरुवात गरे ।
कम्पनीले अहिले तीनवटा मेसिनमा जीपीएसमार्फत यो प्रविधि जडान गरेर काम गरिरहेको जनाएको छ । अब भने मंसिरदेखि आउने सबै जेसीबीका हेभी मेसिनमा यो प्रविधि अनिवार्य रुपमा जडान गरिने उनले बताए । पुराना प्रयोगमा आइरहेको मेसिनको हकमा भने आउँदो फागुनदेखि जोड्न सुरु गर्ने अग्रवालले बताए ।
‘हेभी मेसिनमा यो प्रविधि प्रयोग गर्दा ग्राहकलाई थप ६० हजार रुपैयाँ थप पर्ने हुन्छ’ अग्रवाललले भने ‘तर आफ्नो समानको पूर्ण हिफाजात गरेर यसैको सहयोगमा अपरेशन शूल्क २५ देखि ३० प्रतिशत कम गर्न सकिन्छ ।’ यो प्रविधिले मेसिनको निगरानी गर्ने र उत्कृष्ट तबरको प्रयोगलाई प्रत्याभुत गर्ने उनको दावी छ ।
विशेषता के-के ?
कम्पनीका अनुसार यो प्रविधिले जेसीबी मेसिनहरुको सर्भिस, अपरेशन, सेक्युरिटी -एसओएस)को बारेमा महत्पूर्ण जानकारी दिनेछ । यो प्रविधि पहिलै सञ्चालनमा रहेका जेसीबी ब्याकहो लोडरमा समेत रेट्रोफिटिङ गर्न सकिने सुविधा छ ।
जेसीबी मेसिन चोरिएको अवस्थामा भू-उपग्रहको माध्यमबाट ट्रयाक गर्न सकिन्छ । यो प्रविधि प्रयोग गरेपछि आफनो मेसिन कहाँ छ, के काम गरिरहेको छ, कुन अवस्थामा छ, मेसिनमा इन्धन कति बाँकी छ भने कुरा पनि अफिसमै बसेर तथा मोबाइलमा आउने एसएमएसबाट पनि थाहा पाउन सकिन्छ ।

साथै मेसिन कति चल्यो, कति सयम अफ गरेर अपरेटरले मेसिन राखेको छ, मेसिनको अवस्था के छ, सर्भिस कहिले गर्ने र सामानको पार्टपुर्जा चोरिएको छ की छैन भन्ने लगायत सूचना यसैमार्फत प्राप्त गर्न सकिने कम्पनीले जनाएको छ ।
लाइभलिंकमा विशेष ‘जियोफेन्स’ सुविधा पनि दिइएको छ । जसका कारण कुनै बेला मेसिन वर्किङ आवरभन्दा बढी चलेको खण्डमा समेत मालिकलाई जानकारी गराउँछ ।
यो प्रविधि जडान गर्दा मालिकहरुलाई अपरेटरहरुले झुटो बोल्न पनि नसक्ने कम्पनीको दाबी छ । सन् २००३ बाट नेपालमा प्रालिले डिलरसीप लिएको थियो ।
१३ वर्षको अवधिकै कम्पनीले ५० प्रतिशत बजार हिस्सा ओगटन सफल भएको अग्रवालले बताए । साथै, ब्याकहो लोडरमा भने ७० प्रतिशत बजार हिस्सा रहकेको उनले दाबी गरे ।",automobiles
"६ मंसिर, काठमाडौं । हिरोले एकैपटक तीनवटा बाइकलाई नयाँ भर्सनमा ल्याएको छ । हिरो मोटरकर्प लिमिटेडले स्प्लेण्डर आइस्मार्ट ११० सीसी, न्यू अभिचर १५० सीसी र नयाँ सुपर स्प्लेण्डर १२५ सीसीको नयाँ भर्सनलाई नेपाली बजारमा ल्याएको हो ।
हिरोको आधिकारिक विक्रेता नेपाल जनरल मार्केटिङले सोमबार काठमाडौंमा सार्वजनिक गरेका तीन वटै बाइकका यसअघिका अडिसन नेपाली बजारमा लोकप्रिय भइसकेका थिए । कम्पनीले नेपालमा अपग्रेड गरेर भित्र्याएको तीन वटै मोटरसाइकल आईथ्रीएस प्रविधिमा छन् ।
कम्पनीका प्रतिनिधिहरुले बाइकहरु अनावरण गर्दै भरपर्दो, उर्जायुक्त र प्रभावकारी उत्पादनहरु नेपाली बजारमा ल्याएको बताए । कम्पनीले केही महिना अगाडि मात्रै डुएट स्कुटर बजारमा ल्याएको थियो ।
कम्पनीले बजारमा ल्याएको स्प्लेण्ड आइस्मार्ट ११० सीसीको मोटरसाइकल भारतको जयपुरमै डिजाइन भएको हो । सबै बाइकमा ९ पटकको फ्रि सर्भिस र ५ वर्षको वारेन्टी दिइएको छ ।
नयाँ स्प्लेण्डर आइस्मार्ट ११०
कम्पनीले यो बाइक नयाँ पुस्तालाई लक्षित गरी बजारमा ल्याइएको जनाएको छ । आकर्षक यो बाइकमा सुरक्षा, उपयोगिता र आरामदायी विशेषता छन् ।
यो बाइक यस अघिनै नेपालमा बिक्री भइरहेको स्प्लेण्डर आइस्मार्ट १०० सीसीको बाइकको अपग्रेड भर्सन हो । यसमा कम्पनीले आई ३ एस प्रवधिमात्रै थप गरेको हो ।
यसले झन्झटमुक्त र आरादायी यात्राको अनुभूति दिने कम्पनीको दावी छ । बाइक आधुनिक पनि देखिन्छ ।
यो बाइकमा नयाँ बीएस-४ मापदण्ड अनुसारको ११० सिसी टर्क अन डिमाण्ड अर्थात् टड इन्जिन, फोर स्ट्रोक लगायतका फिर्चस छन् ।
बाइकको अधिकतम ९.१ पीएस मा ७५०० आरपीएम र ९ एनएम मा ५५०० को टर्क छ । यो बाइक ७.४५ सेकेण्डमा शुन्यबाट सुरू गरी ६० किमी प्रतिघण्टाको गतिमा कुदन सक्ने कम्पनीको दाबी छ ।
यो बाइकको ग्राउण्ड क्लियरेन्स १६५ एमएम छ । बाइकको तौल १ सय ३० केजी छ । बाइकमा ८.५ लिटरको इन्धन टंयाकी छ ।
यो बाइकको मूल्य १ लाख ६६ हजार रुपैयाँ पर्छ ।
सुपर स्प्लेण्डर १२५
यो बाइक पनि आई ३ एस प्रविधमा आधारित छ । यसले कम इन्धन कम खपत गर्नुका साथै शहरी सडकहरूका लागि पनि ज्यादै महत्वपूर्ण रहेको कम्पनीको दाबी छ ।
यो बाइक नयाँ ढाँचामा आधारित छ । यसका कारण यो बाइक अन्यभन्दा बढी टिकाउ हुने कम्पनीको दाबी छ । अप्ठयारो बाटोमा पनि यो बाइकले उत्कृष्ट सन्तुलनको सुनिश्चितता दिन्छ ।
सर्भिस ड्यु इन्डिकेटरले समय-समयमा गर्नुपर्ने मर्मत संभारबारे पनि जानकरी दिन्छ । यो बाइकको चालकले अँध्यारोमा पनि धेरै परसम्म देख्नसक्छ । मधुरो प्रकाशमा पनि चालकलाई सुरक्षित रहिरहन सहयोग गर्छ । यो बाइकको ग्राउण्ड क्लेयरेन्स १५० एमएम छ भने तौल १ सय ३० केजी छ ।
यसमा १३ लिटरको फ्युल टंयाकी छ । नेपाली बजारमा यसको मूल्य १ लाख ७६ हजार रुपैयाँ तोकिएको छ ।
अचिभर १५०
यो बाइक युवा पुस्तालाई ध्यानमा राखी निर्माण गरिएको कम्पनीको दाबी छ । न्यू अचिभर १५०ले उत्कृष्ट शैली तथा साहसी ढाँचालाई मूर्तरूप दिएको कम्पनीले जनाएको छ ।
बाइकमा बिएस-४ मापदण्ड अनुसारको १५० सिसी टर्क अन डिमाण्ड अर्थात् टड इञ्जिनले यस बाइकलाई शक्ति दिन्छ । बाइकमा एअर-कुल्ड सिलिण्डर, फोर स्ट्रोक इंजिनले अधिकतम १३.६ पिएस अर्थात् १० किलोवाटको शक्ति दिने कम्पनीले जनाएको छ ।
बाइकको ग्राउण्ड क्लिरेन्स १ सय ६० एमएम छ । बाइकका १३ लिटरको इन्धन टंयाकी छ । बाइकको मूल्य २ लाख ३ हजार रुपैयाँ तोकिएको छ ।",automobiles
"१० मंसिर, काठमाडौं । जगदम्बा मोटर्सले अपाचे आरटीआर-२०० फोर-भी खरीद गर्नेहरुलाई आकर्षक उपहार दिने भएको छ । ‘अनलेस दि बेस्ट इन यु विद टिभीएस ब्राण्डेड रेसिङ गियर’ नामा दिइएको यो योजना अन्तरगत अपाचे आरटीआर-२०० फोर-भी किन्नेले २० हजार मूल्य पर्ने रेसिङ गियर सित्तमा पाउनेछन् ।
आगामी नोबेम्बर २५ देखि डिसेम्बर १ सम्म काठमाडौं उपत्यकाभित्र बाइक खरीद गर्दा मात्रै यो योजना लागू हुनेछ ।
कम्पनीको ब्राण्ड भ्यालु बढाउन तथा यस उत्पादनलाई ‘प्रिमियम प्रडक्ट’का रुपमा स्थापीत गराउने उद्देश्यले कम्पनीले यो योजना अघि सारेको हो । सीमित अवधिका लागि ल्याइएको यस अफरबाट बाइक रेसिङका पारखीहरु लाभान्वित हुने कम्पनीले अपेक्षा लिएको छ ।
अपाचे आरटीआर सिरीजका बाइकहरु नेपाली बजारमा अत्यन्तै रुचाइएको कम्पनीले जनाएको छ । यस सिरीजका बाइकहरु रेसिङ थिममा आधारित, स्टाइलिस लुक तथा भिन्न खालको अनुभुति दिने खालको हुने भएकाले विशेष गरी युवामाँझ प्रख्यात मानिन्छन् ।
विशेष प्रकारले डिजाइन गरिएको यसको फ्यूल ट्याङ्की तथा पूर्ण डिजिटल डिस्प्लेले सवारीलाई थप रोमाञ्चक बनाउँछ । यसमा प्रयोग भएको रेमोरा रेसीङ टायरले चढ्ने मानिसको शरीर नझुकीकनै सजिलैसँग बाटोको मजबुत पकड लिन सहायता गर्छ ।
अपाचे आरटीआर-२०० फोर-भी चमकरहित रातो, पहेंलो, खैरो, कालो, सेतो, सेतो-कालो रङ्गमा उपलब्ध छ ।",automobiles
"२० मंसिर, काठमाडौं । अग्नि इन्कर्पोरेटेडले नेपालगञ्जस्थित आधिकारिक विक्रेता भुसाल इन्टरनेश्नलमार्फत महिन्द्राको नयाँ बिग बोलेरो पिक-अप बिक्री सुरु गरेको छ । सँगै टियुभी-३०० र केयुभी-१०० गाडीहरु पनि बिक्रीमा राखिएको छ ।
तीन वटै गाडीहरु महिन्द्राका लोकप्रिय मोडलहरु मध्येका हुन् भने नयाँ बिग बोलेरो पिक-अप नेपालमै सर्वाधिक विक्री हुने बोलेरो पिक-अपको नयाँ मोडल हो । तीन गाडीहरुसँगै नेपालगञ्जका ग्राहकहरुले महिन्द्राका उत्कृष्ट सेवाहरु पनि प्राप्त गर्ने कम्पनीले जनाएको छ ।
उत्कृष्ट डिजाइन, स्टाइलिश र आरामदायी इन्टिरियर, तथा सजिलो हृयान्डलिङ्गका साथै हृयाचब्याक गाडीको मूल्यमा एसयुभी गाडीको अनुभव प्रदान गर्ने केयुभी-१०० ग्राहकहरुमाझ लोकप्रिय भइसकेको छ ।
त्यसैगरि “ब्याटल ट्यांक” को डिजाइनबाट प्रेरित टीयुभी-३००ले टफ, बोल्ड तथा स्टाइलिश छ । साथै, बिग बोलेरो पिक-अप भने नेपाली बाटोहरुमा सहज र सरल रुपमा गुडाउन सकिने फिचर्सले सजिएको छ ।",automobiles
"२४ मंसिर, काठमाडौं । टाटा मोटर्स्को लागि नेपालको एकमात्र आधिकारिक वितरक सिप्रदी ट्रेडिङ प्रालिले देशभर सञ्चालन गर्न लागेको अपग्रेड टु टियागो अभियनको सुरुवात गरेको छ ।
कुनैपनि ब्राण्डका पुराना गाडीहरुलाई टाटाको नयाँ टियागोसँग एक्स्चेञ्ज गराउने उद्देश्यका साथ अभियानको सुरुवात गरेको कम्पनीले जानकारी दिएको छ ।
साथै कम्पनीले अभियानअन्तर्गत ग्राहकहरुको पुरानो गाडीको उत्कृष्ट मुल्यांकन प्रदान गरी अत्याधुनिक विशेषताहरुले सु-सम्पन्न नयाँ टाटा टियागोसँग सट्टा-पट्टागर्ने आवश्यक प्रबन्ध मिलाएर ग्राहकहरुलाई छिटो छरितो सेवा प्रदान गर्ने प्रतिबद्धता समेत व्यक्त गरेको छ ।
देशका विभिन्न स्थानहरुमा संचालन हुने अभियान सिप्रद्री ट्रेडिङ्गको कार्यालय थापाथलीबाट सुरु भएको हो ।
अब शिवाजी ट्रेडिङ्ग, तिलगङ्गा (मंसिर २६), सिप्रदी ट्रेडिङ्ग, नक्साल (मंसिर २७),सिप्रदी ट्रेडिङ्ग, नक्साल (मंसिर २८), सिद्धार्थ कटेज, धोबीघाट -मंसिर २९), अलास्का अटोमोबाइल, बिर्तामोड (मंसिर २६ र २७), ग्लोबल अटो ट्रेडर्स, विराटनगर (पौष १ र २), गिरिजा अटोमोबाइल, जनकपुर (मंसिर २९) र लाहान (पौष ३) र आरबि मोटर्स् नारायढघाटमा (मंसिर २९, पौष १ र २) मा सञ्चालन हुनेछ ।",automobiles
